,Epoch,Loss Type,Loss Value
1127,3.580952381,D_loss,1.446
7278,3.580952381,G_loss,0.8199
1128,3.584126984,D_loss,1.4355
7279,3.584126984,G_loss,0.8436
1129,3.587301587,D_loss,1.5759
7280,3.587301587,G_loss,0.9271
1130,3.59047619,D_loss,1.3401
7281,3.59047619,G_loss,0.8192
1131,3.593650794,D_loss,1.4575
7282,3.593650794,G_loss,0.6882
1132,3.596825397,D_loss,1.0648
7283,3.596825397,G_loss,1.3022
1133,3.6,D_loss,1.4782
7284,3.6,G_loss,0.783
1134,3.603174603,D_loss,1.439
7285,3.603174603,G_loss,0.8438
1135,3.606349206,D_loss,1.36
7286,3.606349206,G_loss,0.868
1136,3.60952381,D_loss,0.8936
7287,3.60952381,G_loss,1.279
1137,3.612698413,D_loss,1.2415
7288,3.612698413,G_loss,1.1058
1138,3.615873016,D_loss,1.24
7289,3.615873016,G_loss,0.9584
1139,3.619047619,D_loss,1.4097
7290,3.619047619,G_loss,1.1591
1140,3.622222222,D_loss,1.2528
7291,3.622222222,G_loss,1.0188
1141,3.625396825,D_loss,1.2245
7292,3.625396825,G_loss,1.1001
1142,3.628571429,D_loss,1.2958
7293,3.628571429,G_loss,0.7964
1143,3.631746032,D_loss,1.3916
7294,3.631746032,G_loss,0.7635
1144,3.634920635,D_loss,1.7294
7295,3.634920635,G_loss,0.7197
1145,3.638095238,D_loss,1.228
7296,3.638095238,G_loss,0.8743
1146,3.641269841,D_loss,1.2004
7297,3.641269841,G_loss,0.9982
1147,3.644444444,D_loss,1.2799
7298,3.644444444,G_loss,1.2552
1148,3.647619048,D_loss,1.7428
7299,3.647619048,G_loss,0.7568
1149,3.650793651,D_loss,1.5219
7300,3.650793651,G_loss,1.0973
1150,3.653968254,D_loss,1.3502
7301,3.653968254,G_loss,0.8548
1151,3.657142857,D_loss,0.9794
7302,3.657142857,G_loss,1.2409
1152,3.66031746,D_loss,1.4213
7303,3.66031746,G_loss,0.6493
1153,3.663492063,D_loss,1.1892
7304,3.663492063,G_loss,0.9585
1154,3.666666667,D_loss,1.2484
7305,3.666666667,G_loss,1.0237
1155,3.66984127,D_loss,1.3361
7306,3.66984127,G_loss,0.8107
1156,3.673015873,D_loss,1.3389
7307,3.673015873,G_loss,0.7776
1157,3.676190476,D_loss,1.566
7308,3.676190476,G_loss,0.894
1158,3.679365079,D_loss,0.9933
7309,3.679365079,G_loss,1.1015
1159,3.682539683,D_loss,1.7041
7310,3.682539683,G_loss,0.9967
1160,3.685714286,D_loss,1.2784
7311,3.685714286,G_loss,0.8937
1161,3.688888889,D_loss,1.2041
7312,3.688888889,G_loss,0.9684
1162,3.692063492,D_loss,1.168
7313,3.692063492,G_loss,0.995
1163,3.695238095,D_loss,0.9528
7314,3.695238095,G_loss,1.0672
1164,3.698412698,D_loss,1.3296
7315,3.698412698,G_loss,0.8719
1165,3.701587302,D_loss,1.7451
7316,3.701587302,G_loss,0.86
1166,3.704761905,D_loss,1.2627
7317,3.704761905,G_loss,1.1563
1167,3.707936508,D_loss,1.5732
7318,3.707936508,G_loss,0.7562
1168,3.711111111,D_loss,1.43
7319,3.711111111,G_loss,0.9057
1169,3.714285714,D_loss,1.3212
7320,3.714285714,G_loss,0.9757
1170,3.717460317,D_loss,1.1142
7321,3.717460317,G_loss,1.551
1171,3.720634921,D_loss,1.494
7322,3.720634921,G_loss,0.9005
1172,3.723809524,D_loss,1.2248
7323,3.723809524,G_loss,1.3348
1173,3.726984127,D_loss,0.9909
7324,3.726984127,G_loss,0.8987
1174,3.73015873,D_loss,1.2997
7325,3.73015873,G_loss,1.0397
1175,3.733333333,D_loss,1.2247
7326,3.733333333,G_loss,0.9586
1176,3.736507937,D_loss,1.5254
7327,3.736507937,G_loss,1.0371
1177,3.73968254,D_loss,1.4372
7328,3.73968254,G_loss,0.9156
1178,3.742857143,D_loss,1.4401
7329,3.742857143,G_loss,0.7984
1179,3.746031746,D_loss,1.2451
7330,3.746031746,G_loss,0.9587
1180,3.749206349,D_loss,1.287
7331,3.749206349,G_loss,1.2467
1181,3.752380952,D_loss,1.3637
7332,3.752380952,G_loss,0.8107
1182,3.755555556,D_loss,1.1336
7333,3.755555556,G_loss,1.1523
1183,3.758730159,D_loss,1.3618
7334,3.758730159,G_loss,0.9589
1184,3.761904762,D_loss,1.3584
7335,3.761904762,G_loss,0.7815
1185,3.765079365,D_loss,1.2883
7336,3.765079365,G_loss,0.8075
1186,3.768253968,D_loss,1.5453
7337,3.768253968,G_loss,0.6878
1187,3.771428571,D_loss,1.3816
7338,3.771428571,G_loss,0.9822
1188,3.774603175,D_loss,1.0833
7339,3.774603175,G_loss,1.201
1189,3.777777778,D_loss,1.6039
7340,3.777777778,G_loss,0.6306
1190,3.780952381,D_loss,1.4882
7341,3.780952381,G_loss,0.781
1191,3.784126984,D_loss,1.2804
7342,3.784126984,G_loss,1.1041
1192,3.787301587,D_loss,0.9946
7343,3.787301587,G_loss,1.0995
1193,3.79047619,D_loss,1.1766
7344,3.79047619,G_loss,0.9982
1194,3.793650794,D_loss,1.1018
7345,3.793650794,G_loss,0.9713
1195,3.796825397,D_loss,1.4273
7346,3.796825397,G_loss,0.8167
1196,3.8,D_loss,1.3904
7347,3.8,G_loss,0.8546
1197,3.803174603,D_loss,1.2079
7348,3.803174603,G_loss,0.9817
1198,3.806349206,D_loss,1.3531
7349,3.806349206,G_loss,0.9944
1199,3.80952381,D_loss,1.6028
7350,3.80952381,G_loss,0.7081
1200,3.812698413,D_loss,1.2275
7351,3.812698413,G_loss,0.9402
1201,3.815873016,D_loss,1.1806
7352,3.815873016,G_loss,1.044
1202,3.819047619,D_loss,1.6401
7353,3.819047619,G_loss,0.6596
1203,3.822222222,D_loss,1.3974
7354,3.822222222,G_loss,0.794
1204,3.825396825,D_loss,1.3903
7355,3.825396825,G_loss,0.9655
1205,3.828571429,D_loss,1.0823
7356,3.828571429,G_loss,1.1138
1206,3.831746032,D_loss,1.6078
7357,3.831746032,G_loss,0.7974
1207,3.834920635,D_loss,1.422
7358,3.834920635,G_loss,1.0167
1208,3.838095238,D_loss,1.2924
7359,3.838095238,G_loss,1.1689
1209,3.841269841,D_loss,1.1556
7360,3.841269841,G_loss,1.3257
1210,3.844444444,D_loss,1.485
7361,3.844444444,G_loss,0.9227
1211,3.847619048,D_loss,1.4963
7362,3.847619048,G_loss,0.7934
1212,3.850793651,D_loss,1.2952
7363,3.850793651,G_loss,1.0629
1213,3.853968254,D_loss,1.7543
7364,3.853968254,G_loss,0.776
1214,3.857142857,D_loss,1.2811
7365,3.857142857,G_loss,1.1118
1215,3.86031746,D_loss,1.442
7366,3.86031746,G_loss,0.9724
1216,3.863492063,D_loss,1.0432
7367,3.863492063,G_loss,1.1894
1217,3.866666667,D_loss,1.1729
7368,3.866666667,G_loss,0.9563
1218,3.86984127,D_loss,1.363
7369,3.86984127,G_loss,1.0349
1219,3.873015873,D_loss,1.335
7370,3.873015873,G_loss,0.8585
1220,3.876190476,D_loss,1.4835
7371,3.876190476,G_loss,1.0508
1221,3.879365079,D_loss,1.7176
7372,3.879365079,G_loss,0.8133
1222,3.882539683,D_loss,1.2883
7373,3.882539683,G_loss,0.9571
1223,3.885714286,D_loss,1.265
7374,3.885714286,G_loss,1.2513
1224,3.888888889,D_loss,1.156
7375,3.888888889,G_loss,1.2313
1225,3.892063492,D_loss,1.335
7376,3.892063492,G_loss,0.9508
1226,3.895238095,D_loss,1.4891
7377,3.895238095,G_loss,0.7404
1227,3.898412698,D_loss,0.7004
7378,3.898412698,G_loss,1.6929
1228,3.901587302,D_loss,1.4395
7379,3.901587302,G_loss,1.05
1229,3.904761905,D_loss,1.0521
7380,3.904761905,G_loss,1.0598
1230,3.907936508,D_loss,1.0855
7381,3.907936508,G_loss,1.1862
1231,3.911111111,D_loss,1.3999
7382,3.911111111,G_loss,0.7773
1232,3.914285714,D_loss,0.9428
7383,3.914285714,G_loss,1.3498
1233,3.917460317,D_loss,1.3409
7384,3.917460317,G_loss,0.7444
1234,3.920634921,D_loss,1.0959
7385,3.920634921,G_loss,0.9335
1235,3.923809524,D_loss,1.4993
7386,3.923809524,G_loss,0.7858
1236,3.926984127,D_loss,1.4039
7387,3.926984127,G_loss,0.9759
1237,3.93015873,D_loss,1.4628
7388,3.93015873,G_loss,0.8546
1238,3.933333333,D_loss,1.2206
7389,3.933333333,G_loss,1.1191
1239,3.936507937,D_loss,1.5098
7390,3.936507937,G_loss,0.8305
1240,3.93968254,D_loss,1.3621
7391,3.93968254,G_loss,0.9424
1241,3.942857143,D_loss,1.4645
7392,3.942857143,G_loss,0.8032
1242,3.946031746,D_loss,1.4941
7393,3.946031746,G_loss,0.8058
1243,3.949206349,D_loss,1.2363
7394,3.949206349,G_loss,0.9055
1244,3.952380952,D_loss,1.399
7395,3.952380952,G_loss,0.9097
1245,3.955555556,D_loss,1.3388
7396,3.955555556,G_loss,0.7794
1246,3.958730159,D_loss,1.454
7397,3.958730159,G_loss,0.938
1247,3.961904762,D_loss,0.9301
7398,3.961904762,G_loss,1.1548
1248,3.965079365,D_loss,1.5817
7399,3.965079365,G_loss,0.9428
1249,3.968253968,D_loss,1.1673
7400,3.968253968,G_loss,0.8243
1250,3.971428571,D_loss,1.3427
7401,3.971428571,G_loss,0.843
1251,3.974603175,D_loss,1.1504
7402,3.974603175,G_loss,0.7948
1252,3.977777778,D_loss,1.4885
7403,3.977777778,G_loss,0.8588
1253,3.980952381,D_loss,1.3315
7404,3.980952381,G_loss,1.1208
1254,3.984126984,D_loss,1.1118
7405,3.984126984,G_loss,0.9712
1255,3.987301587,D_loss,1.4235
7406,3.987301587,G_loss,1.032
1256,3.99047619,D_loss,1.0722
7407,3.99047619,G_loss,0.8618
1257,3.993650794,D_loss,1.1013
7408,3.993650794,G_loss,1.1786
1258,3.996825397,D_loss,1.2211
7409,3.996825397,G_loss,1.1029
1259,4,D_loss,1.6414
7410,4,G_loss,0.6383
1260,4.003174603,D_loss,1.4229
7411,4.003174603,G_loss,0.833
1261,4.006349206,D_loss,1.2031
7412,4.006349206,G_loss,0.9254
1262,4.00952381,D_loss,0.9902
7413,4.00952381,G_loss,1.3408
1263,4.012698413,D_loss,1.3155
7414,4.012698413,G_loss,1.2288
1264,4.015873016,D_loss,1.2642
7415,4.015873016,G_loss,1.0247
1265,4.019047619,D_loss,1.6084
7416,4.019047619,G_loss,0.7263
1266,4.022222222,D_loss,1.3868
7417,4.022222222,G_loss,0.9067
1267,4.025396825,D_loss,1.353
7418,4.025396825,G_loss,0.7353
1268,4.028571429,D_loss,1.2671
7419,4.028571429,G_loss,1.0118
1269,4.031746032,D_loss,1.198
7420,4.031746032,G_loss,1.0303
1270,4.034920635,D_loss,1.0471
7421,4.034920635,G_loss,1.4518
1271,4.038095238,D_loss,1.0913
7422,4.038095238,G_loss,0.9929
1272,4.041269841,D_loss,1.2333
7423,4.041269841,G_loss,0.9934
1273,4.044444444,D_loss,1.2809
7424,4.044444444,G_loss,1.3149
1274,4.047619048,D_loss,1.4426
7425,4.047619048,G_loss,0.8475
1275,4.050793651,D_loss,1.1686
7426,4.050793651,G_loss,1.0645
1276,4.053968254,D_loss,1.4488
7427,4.053968254,G_loss,0.984
1277,4.057142857,D_loss,1.3775
7428,4.057142857,G_loss,1.0841
1278,4.06031746,D_loss,1.4312
7429,4.06031746,G_loss,0.9437
1279,4.063492063,D_loss,1.4637
7430,4.063492063,G_loss,0.8706
1280,4.066666667,D_loss,1.1289
7431,4.066666667,G_loss,1.0287
1281,4.06984127,D_loss,1.442
7432,4.06984127,G_loss,0.7222
1282,4.073015873,D_loss,1.0849
7433,4.073015873,G_loss,1.0966
1283,4.076190476,D_loss,1.459
7434,4.076190476,G_loss,0.7212
1284,4.079365079,D_loss,0.935
7435,4.079365079,G_loss,1.2944
1285,4.082539683,D_loss,2.4176
7436,4.082539683,G_loss,0.6034
1286,4.085714286,D_loss,1.1053
7437,4.085714286,G_loss,1.1703
1287,4.088888889,D_loss,1.56
7438,4.088888889,G_loss,0.6504
1288,4.092063492,D_loss,1.1421
7439,4.092063492,G_loss,1.0882
1289,4.095238095,D_loss,1.4179
7440,4.095238095,G_loss,0.9401
1290,4.098412698,D_loss,1.1369
7441,4.098412698,G_loss,0.8994
1291,4.101587302,D_loss,0.7938
7442,4.101587302,G_loss,1.3614
1292,4.104761905,D_loss,1.4584
7443,4.104761905,G_loss,0.9416
1293,4.107936508,D_loss,1.3244
7444,4.107936508,G_loss,1.3162
1294,4.111111111,D_loss,1.0433
7445,4.111111111,G_loss,0.8968
1295,4.114285714,D_loss,1.5038
7446,4.114285714,G_loss,0.8751
1296,4.117460317,D_loss,1.1799
7447,4.117460317,G_loss,0.9701
1297,4.120634921,D_loss,0.9099
7448,4.120634921,G_loss,1.483
1298,4.123809524,D_loss,1.0829
7449,4.123809524,G_loss,1.0822
1299,4.126984127,D_loss,1.0817
7450,4.126984127,G_loss,1.0335
1300,4.13015873,D_loss,1.9142
7451,4.13015873,G_loss,0.8113
1301,4.133333333,D_loss,1.0443
7452,4.133333333,G_loss,1.1332
1302,4.136507937,D_loss,1.6437
7453,4.136507937,G_loss,0.8263
1303,4.13968254,D_loss,1.2767
7454,4.13968254,G_loss,1.1872
1304,4.142857143,D_loss,1.6835
7455,4.142857143,G_loss,0.9945
1305,4.146031746,D_loss,1.105
7456,4.146031746,G_loss,1.1162
1306,4.149206349,D_loss,1.2373
7457,4.149206349,G_loss,0.8816
1307,4.152380952,D_loss,0.9085
7458,4.152380952,G_loss,1.241
1308,4.155555556,D_loss,1.4548
7459,4.155555556,G_loss,0.8966
1309,4.158730159,D_loss,0.9488
7460,4.158730159,G_loss,1.1601
1310,4.161904762,D_loss,1.1403
7461,4.161904762,G_loss,1.2725
1311,4.165079365,D_loss,1.3857
7462,4.165079365,G_loss,1.1693
1312,4.168253968,D_loss,1.3799
7463,4.168253968,G_loss,0.846
1313,4.171428571,D_loss,0.8167
7464,4.171428571,G_loss,1.5532
1314,4.174603175,D_loss,1.1063
7465,4.174603175,G_loss,0.9209
1315,4.177777778,D_loss,1.5922
7466,4.177777778,G_loss,0.7519
1316,4.180952381,D_loss,1.4083
7467,4.180952381,G_loss,0.8862
1317,4.184126984,D_loss,0.9488
7468,4.184126984,G_loss,1.1094
1318,4.187301587,D_loss,1.1231
7469,4.187301587,G_loss,0.9412
1319,4.19047619,D_loss,1.5985
7470,4.19047619,G_loss,0.8943
1320,4.193650794,D_loss,1.1615
7471,4.193650794,G_loss,0.9225
1321,4.196825397,D_loss,1.2073
7472,4.196825397,G_loss,0.9911
1322,4.2,D_loss,1.564
7473,4.2,G_loss,0.8693
1323,4.203174603,D_loss,0.8699
7474,4.203174603,G_loss,1.3727
1324,4.206349206,D_loss,1.9846
7475,4.206349206,G_loss,0.9243
1325,4.20952381,D_loss,1.705
7476,4.20952381,G_loss,0.7048
1326,4.212698413,D_loss,1.2995
7477,4.212698413,G_loss,1.0407
1327,4.215873016,D_loss,1.2196
7478,4.215873016,G_loss,1.0387
1328,4.219047619,D_loss,1.7855
7479,4.219047619,G_loss,0.5934
1329,4.222222222,D_loss,1.3458
7480,4.222222222,G_loss,0.7337
1330,4.225396825,D_loss,1.403
7481,4.225396825,G_loss,0.7471
1331,4.228571429,D_loss,1.7009
7482,4.228571429,G_loss,0.757
1332,4.231746032,D_loss,1.2369
7483,4.231746032,G_loss,1.1238
1333,4.234920635,D_loss,1.5555
7484,4.234920635,G_loss,0.7832
1334,4.238095238,D_loss,1.0545
7485,4.238095238,G_loss,1.2323
1335,4.241269841,D_loss,1.339
7486,4.241269841,G_loss,0.9886
1336,4.244444444,D_loss,1.6286
7487,4.244444444,G_loss,0.7463
1337,4.247619048,D_loss,1.5132
7488,4.247619048,G_loss,0.7569
1338,4.250793651,D_loss,1.3349
7489,4.250793651,G_loss,0.8773
1339,4.253968254,D_loss,1.5336
7490,4.253968254,G_loss,0.6488
1340,4.257142857,D_loss,0.9394
7491,4.257142857,G_loss,1.2446
1341,4.26031746,D_loss,1.2396
7492,4.26031746,G_loss,0.9027
1342,4.263492063,D_loss,1.5557
7493,4.263492063,G_loss,1.0533
1343,4.266666667,D_loss,1.2853
7494,4.266666667,G_loss,1.1954
1344,4.26984127,D_loss,1.4502
7495,4.26984127,G_loss,0.8432
1345,4.273015873,D_loss,1.1837
7496,4.273015873,G_loss,0.8407
1346,4.276190476,D_loss,1.1743
7497,4.276190476,G_loss,1.0194
1347,4.279365079,D_loss,1.7656
7498,4.279365079,G_loss,0.645
1348,4.282539683,D_loss,1.0956
7499,4.282539683,G_loss,0.9723
1349,4.285714286,D_loss,1.4147
7500,4.285714286,G_loss,0.8516
1350,4.288888889,D_loss,1.5062
7501,4.288888889,G_loss,0.6527
1351,4.292063492,D_loss,1.4101
7502,4.292063492,G_loss,0.7646
1352,4.295238095,D_loss,1.5273
7503,4.295238095,G_loss,0.6841
1353,4.298412698,D_loss,1.6316
7504,4.298412698,G_loss,0.7302
1354,4.301587302,D_loss,0.8851
7505,4.301587302,G_loss,1.313
1355,4.304761905,D_loss,1.1805
7506,4.304761905,G_loss,1.0141
1356,4.307936508,D_loss,1.6463
7507,4.307936508,G_loss,0.6021
1357,4.311111111,D_loss,1.3795
7508,4.311111111,G_loss,0.9114
1358,4.314285714,D_loss,1.2991
7509,4.314285714,G_loss,0.9286
1359,4.317460317,D_loss,1.4772
7510,4.317460317,G_loss,0.7759
1360,4.320634921,D_loss,1.7554
7511,4.320634921,G_loss,0.717
1361,4.323809524,D_loss,1.431
7512,4.323809524,G_loss,0.9044
1362,4.326984127,D_loss,1.3304
7513,4.326984127,G_loss,0.8018
1363,4.33015873,D_loss,1.3762
7514,4.33015873,G_loss,0.8217
1364,4.333333333,D_loss,1.1337
7515,4.333333333,G_loss,1.0614
1365,4.336507937,D_loss,1.4741
7516,4.336507937,G_loss,0.8561
1366,4.33968254,D_loss,1.4687
7517,4.33968254,G_loss,0.7655
1367,4.342857143,D_loss,1.2593
7518,4.342857143,G_loss,0.9904
1368,4.346031746,D_loss,1.5075
7519,4.346031746,G_loss,0.8239
1369,4.349206349,D_loss,1.488
7520,4.349206349,G_loss,0.8093
1370,4.352380952,D_loss,1.8241
7521,4.352380952,G_loss,0.7559
1371,4.355555556,D_loss,1.4621
7522,4.355555556,G_loss,0.7961
1372,4.358730159,D_loss,1.2316
7523,4.358730159,G_loss,1.0523
1373,4.361904762,D_loss,1.262
7524,4.361904762,G_loss,0.9583
1374,4.365079365,D_loss,1.2884
7525,4.365079365,G_loss,0.986
1375,4.368253968,D_loss,1.3442
7526,4.368253968,G_loss,0.8348
1376,4.371428571,D_loss,1.3755
7527,4.371428571,G_loss,1.0185
1377,4.374603175,D_loss,1.6924
7528,4.374603175,G_loss,0.7104
1378,4.377777778,D_loss,1.33
7529,4.377777778,G_loss,0.926
1379,4.380952381,D_loss,1.3522
7530,4.380952381,G_loss,0.6465
1380,4.384126984,D_loss,1.5713
7531,4.384126984,G_loss,0.6726
1381,4.387301587,D_loss,1.7242
7532,4.387301587,G_loss,0.625
1382,4.39047619,D_loss,1.1044
7533,4.39047619,G_loss,0.9224
1383,4.393650794,D_loss,1.5702
7534,4.393650794,G_loss,0.891
1384,4.396825397,D_loss,1.4433
7535,4.396825397,G_loss,0.8124
1385,4.4,D_loss,1.4505
7536,4.4,G_loss,0.6848
1386,4.403174603,D_loss,1.4369
7537,4.403174603,G_loss,0.9052
1387,4.406349206,D_loss,2.4402
7538,4.406349206,G_loss,0.5167
1388,4.40952381,D_loss,1.5351
7539,4.40952381,G_loss,0.8125
1389,4.412698413,D_loss,1.5717
7540,4.412698413,G_loss,0.7916
1390,4.415873016,D_loss,1.5581
7541,4.415873016,G_loss,0.831
1391,4.419047619,D_loss,1.4239
7542,4.419047619,G_loss,0.977
1392,4.422222222,D_loss,1.687
7543,4.422222222,G_loss,0.6163
1393,4.425396825,D_loss,1.178
7544,4.425396825,G_loss,0.961
1394,4.428571429,D_loss,1.7363
7545,4.428571429,G_loss,0.6748
1395,4.431746032,D_loss,1.3017
7546,4.431746032,G_loss,0.9247
1396,4.434920635,D_loss,1.2116
7547,4.434920635,G_loss,0.9499
1397,4.438095238,D_loss,1.2071
7548,4.438095238,G_loss,1.0237
1398,4.441269841,D_loss,1.5345
7549,4.441269841,G_loss,0.6833
1399,4.444444444,D_loss,1.4407
7550,4.444444444,G_loss,0.7067
1400,4.447619048,D_loss,1.0314
7551,4.447619048,G_loss,1.2937
1401,4.450793651,D_loss,1.0964
7552,4.450793651,G_loss,1.0525
1402,4.453968254,D_loss,1.3742
7553,4.453968254,G_loss,0.7541
1403,4.457142857,D_loss,1.2718
7554,4.457142857,G_loss,1.0948
1404,4.46031746,D_loss,1.2771
7555,4.46031746,G_loss,0.8677
1405,4.463492063,D_loss,1.8354
7556,4.463492063,G_loss,0.5633
1406,4.466666667,D_loss,1.2719
7557,4.466666667,G_loss,0.9937
1407,4.46984127,D_loss,1.4506
7558,4.46984127,G_loss,0.7869
1408,4.473015873,D_loss,1.4601
7559,4.473015873,G_loss,0.8368
1409,4.476190476,D_loss,1.6917
7560,4.476190476,G_loss,0.7277
1410,4.479365079,D_loss,1.4535
7561,4.479365079,G_loss,0.7814
1411,4.482539683,D_loss,1.213
7562,4.482539683,G_loss,0.9638
1412,4.485714286,D_loss,1.524
7563,4.485714286,G_loss,0.723
1413,4.488888889,D_loss,1.2251
7564,4.488888889,G_loss,0.9024
1414,4.492063492,D_loss,1.4365
7565,4.492063492,G_loss,1.0616
1415,4.495238095,D_loss,1.7268
7566,4.495238095,G_loss,0.9915
1416,4.498412698,D_loss,1.3637
7567,4.498412698,G_loss,0.9911
1417,4.501587302,D_loss,1.4418
7568,4.501587302,G_loss,0.92
1418,4.504761905,D_loss,1.476
7569,4.504761905,G_loss,0.9158
1419,4.507936508,D_loss,1.6214
7570,4.507936508,G_loss,0.803
1420,4.511111111,D_loss,1.1522
7571,4.511111111,G_loss,1.1148
1421,4.514285714,D_loss,1.3549
7572,4.514285714,G_loss,0.8089
1422,4.517460317,D_loss,0.8116
7573,4.517460317,G_loss,1.3986
1423,4.520634921,D_loss,1.5335
7574,4.520634921,G_loss,1.1383
1424,4.523809524,D_loss,1.3984
7575,4.523809524,G_loss,0.718
1425,4.526984127,D_loss,1.3201
7576,4.526984127,G_loss,0.9158
1426,4.53015873,D_loss,1.6011
7577,4.53015873,G_loss,0.6623
1427,4.533333333,D_loss,1.5128
7578,4.533333333,G_loss,0.9057
1428,4.536507937,D_loss,1.2608
7579,4.536507937,G_loss,0.8321
1429,4.53968254,D_loss,1.3323
7580,4.53968254,G_loss,0.7713
1430,4.542857143,D_loss,1.8556
7581,4.542857143,G_loss,0.6868
1431,4.546031746,D_loss,1.3825
7582,4.546031746,G_loss,0.7756
1432,4.549206349,D_loss,1.2729
7583,4.549206349,G_loss,0.9636
1433,4.552380952,D_loss,1.0375
7584,4.552380952,G_loss,0.989
1434,4.555555556,D_loss,1.4306
7585,4.555555556,G_loss,0.7525
1435,4.558730159,D_loss,1.2406
7586,4.558730159,G_loss,1.0119
1436,4.561904762,D_loss,1.1045
7587,4.561904762,G_loss,1.1503
1437,4.565079365,D_loss,1.3766
7588,4.565079365,G_loss,0.7887
1438,4.568253968,D_loss,1.4293
7589,4.568253968,G_loss,1.0661
1439,4.571428571,D_loss,1.8582
7590,4.571428571,G_loss,0.702
1440,4.574603175,D_loss,1.2972
7591,4.574603175,G_loss,0.9873
1441,4.577777778,D_loss,1.7989
7592,4.577777778,G_loss,0.564
1442,4.580952381,D_loss,1.2053
7593,4.580952381,G_loss,0.9925
1443,4.584126984,D_loss,1.6246
7594,4.584126984,G_loss,0.8938
1444,4.587301587,D_loss,1.2867
7595,4.587301587,G_loss,0.7379
1445,4.59047619,D_loss,1.3041
7596,4.59047619,G_loss,0.773
1446,4.593650794,D_loss,1.0095
7597,4.593650794,G_loss,1.0253
1447,4.596825397,D_loss,1.2761
7598,4.596825397,G_loss,0.9279
1448,4.6,D_loss,1.1897
7599,4.6,G_loss,0.8232
1449,4.603174603,D_loss,1.1935
7600,4.603174603,G_loss,1.0858
1450,4.606349206,D_loss,0.8843
7601,4.606349206,G_loss,1.2771
1451,4.60952381,D_loss,1.7919
7602,4.60952381,G_loss,0.5598
1452,4.612698413,D_loss,1.2558
7603,4.612698413,G_loss,1.1939
1453,4.615873016,D_loss,1.2205
7604,4.615873016,G_loss,1.0915
1454,4.619047619,D_loss,1.3858
7605,4.619047619,G_loss,0.8762
1455,4.622222222,D_loss,1.4455
7606,4.622222222,G_loss,0.7858
1456,4.625396825,D_loss,1.0807
7607,4.625396825,G_loss,1.1464
1457,4.628571429,D_loss,1.7605
7608,4.628571429,G_loss,0.6276
1458,4.631746032,D_loss,1.4348
7609,4.631746032,G_loss,1.2091
1459,4.634920635,D_loss,1.2732
7610,4.634920635,G_loss,0.7536
1460,4.638095238,D_loss,1.1509
7611,4.638095238,G_loss,0.9337
1461,4.641269841,D_loss,1.2579
7612,4.641269841,G_loss,0.8946
1462,4.644444444,D_loss,1.2417
7613,4.644444444,G_loss,0.8575
1463,4.647619048,D_loss,1.2841
7614,4.647619048,G_loss,1.0322
1464,4.650793651,D_loss,1.1254
7615,4.650793651,G_loss,0.9066
